Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,0,2.000,9NSXV02.082A,Car,134,4,AM20DCC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX09010717,EPA,No,,,,,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0003000,0.1593000,196.0000000,0.0011000,,,,44.5,MPG,,,,,46.960,-0.71610,0.030170,20.620,-0.53610,0.026540,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,0,2.000,9NSXV02.082A,Car,134,4,AM20DCC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX09010718,EPA,No,,,,,25,California fuel 2-day exhaust (w/can load),23,CARB Phase II Gasoline,FTP,0.0071000,0.1486000,280.0000000,0.0100000,,,,31.1,MPG,,,,,46.960,-0.71610,0.030170,20.620,-0.53610,0.026540,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,1,2.000,9NSXV02.082A,Car,134,4,AM20DCC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001447,MFR,No,,,,,25,California fuel 2-day exhaust (w/can load),23,CARB Phase II Gasoline,FTP,0.0061000,0.0681000,270.0000000,0.0101000,,,,32.2,MPG,,,,,46.960,-0.71610,0.030170,20.010,-0.55500,0.026690,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,1,2.000,9NSXV02.082A,Car,134,4,AM20DCC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001448,MFR,No,,,,,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0010000,0.0919000,189.0000000,0.0008000,,,,46.0,MPG,,,,,46.960,-0.71610,0.030170,20.010,-0.55500,0.026690,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB91,1,1.600,9NSXV01.6G4A,Car,102,4,HR16DE,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,42.5,1,Not eqipped,9NSX09011096,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011000,0.0578000,191.0000000,0.0022000,,,,46.5,MPG,,,,,23.290,0.24180,0.019780,13.400,-0.36240,0.024260,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB91,1,1.600,9NSXV01.6G4A,Car,102,4,HR16DE,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,42.5,1,Not eqipped,9NSX09011097,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0356000,0.2815000,270.0000000,0.0048000,,,,32.9,MPG,,,,,23.290,0.24180,0.019780,13.400,-0.36240,0.024260,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB92,0,1.600,9NSXV01.6G4A,Car,102,4,HR16DE,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,49.9,1,Not eqipped,9NSX09011016,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007000,0.0548000,188.0000000,0.0068000,,,,47.3,MPG,,,,,18.680,0.23500,0.020110,6.460,0.14440,0.019950,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB92,0,1.600,9NSXV01.6G4A,Car,102,4,HR16DE,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,49.9,1,Not eqipped,9NSX09011036,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0236000,0.2322000,268.0000000,0.0122000,,,,33.1,MPG,,,,,18.680,0.23500,0.020110,6.460,0.14440,0.019950,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.8SL,KJEC06,3,1.800,9NSXV01.8G1A,Car,122,4,AM18DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.5,1,Not eqipped,9NSX10001445,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0288000,0.2028000,248.0000000,0.0093000,,,,35.8,MPG,,,,,41.150,-0.44270,0.025920,14.640,-0.30200,0.023680,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.8SL,KJEC06,3,1.800,9NSXV01.8G1A,Car,122,4,AM18DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.5,1,Not eqipped,9NSX10001446,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0030000,0.0913000,187.0000000,0.0012000,,,,47.5,MPG,,,,,41.150,-0.44270,0.025920,14.640,-0.30200,0.023680,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE248,2,4.000,9NSXT04.0G6A,Truck,266,6,AQ40DAA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10004908,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0261000,0.3613000,468.0000000,0.0110000,,,,19.0,MPG,,,,,38.830,0.54220,0.023670,23.450,-0.12080,0.029650,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE248,2,4.000,9NSXT04.0G6A,Truck,266,6,AQ40DAA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10005066,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0020000,0.0600000,288.0000000,0.0023000,,,,30.9,MPG,,,,,38.830,0.54220,0.023670,23.450,-0.12080,0.029650,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE341,2,4.000,9NSXT04.0G6B,Truck,266,6,AQ40DFA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10004910,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0362000,0.3318000,465.0000000,0.0088000,,,,19.1,MPG,,,,,38.830,0.54220,0.023670,19.820,0.01000,0.027720,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE341,2,4.000,9NSXT04.0G6B,Truck,266,6,AQ40DFA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10005067,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0045000,0.0600000,288.0000000,0.0023000,,,,30.9,MPG,,,,,38.830,0.54220,0.023670,19.820,0.01000,0.027720,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,24,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005011,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0385000,0.7084000,570.0000000,0.0043000,,0.0048000,0.01,15.6,MPG,,,,,37.720,0.79540,0.031280,20.560,-0.02410,0.037580,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,24,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005012,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0033000,0.0987000,357.0000000,0.0129000,,0.0007000,0.01,24.9,MPG,,,,,37.720,0.79540,0.031280,20.560,-0.02410,0.037580,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,25,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005062,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0158000,0.3078000,553.0000000,0.0038000,,0.0116000,0.01,11.4,MPG,,,,,37.720,0.79540,0.031280,20.560,-0.02410,0.037580,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,25,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005063,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0014000,0.0553000,342.0000000,0.0088000,,0.0006000,0.01,18.4,MPG,,,,,37.720,0.79540,0.031280,20.560,-0.02410,0.037580,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB035,7,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAC,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004960,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0428000,0.6776000,565.0000000,0.0128000,,,,15.7,MPG,,,,,37.720,0.79540,0.031280,21.260,-0.06210,0.038350,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB035,7,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAC,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004961,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0026000,0.1192000,356.0000000,0.0023000,,,,25.0,MPG,,,,,37.720,0.79540,0.031280,21.260,-0.06210,0.038350,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,4,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004967,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0422000,0.5424000,549.0000000,0.0103000,,0.0038000,0.01,16.2,MPG,,,,,34.460,0.73730,0.033850,18.480,-0.11770,0.040540,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,4,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004968,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0037000,0.0840000,352.0000000,0.0035000,,0.0011000,0.01,25.3,MPG,,,,,34.460,0.73730,0.033850,18.480,-0.11770,0.040540,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,5,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004965,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0492000,0.7001000,561.0000000,0.0161000,,0.0083000,0.01,15.8,MPG,,,,,34.750,0.74100,0.032120,21.260,-0.16990,0.039760,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,5,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004966,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0039000,0.0727000,361.0000000,0.0052000,,0.0026000,0.01,24.7,MPG,,,,,34.750,0.74100,0.032120,21.260,-0.16990,0.039760,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,6,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004963,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0425000,0.4906000,563.0000000,0.0092000,,,,15.8,MPG,,,,,35.970,0.79260,0.031000,17.680,-0.07830,0.038200,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,6,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004964,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0044000,0.1049000,363.0000000,0.0033000,,,,24.5,MPG,,,,,35.970,0.79260,0.031000,17.680,-0.07830,0.038200,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,22,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005064,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0237000,0.2604000,539.0000000,0.0019000,,0.0112000,0.01,11.7,MPG,,,,,34.460,0.73730,0.033850,18.900,-0.14320,0.040210,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,22,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005065,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0020000,0.0578000,340.0000000,0.0047000,,0.0010000,0.01,18.5,MPG,,,,,34.460,0.73730,0.033850,18.900,-0.14320,0.040210,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,23,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005120,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,,,15.6,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,23,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005121,MFR,Yes,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,,,25.1,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,24,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005139,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,,,11.4,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,24,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005140,MFR,Yes,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,,,18.6,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,25,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005141,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,,,15.6,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,25,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005142,MFR,Yes,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,,,25.1,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,26,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005143,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,,,11.4,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,26,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005144,MFR,Yes,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,,,18.5,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,27,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005145,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,,,15.6,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,27,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005146,MFR,Yes,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,,,25.1,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,28,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005147,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,,,11.4,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,28,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005148,MFR,Yes,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,,,18.6,MPG,,,,,34.750,0.74100,0.032120,34.750,0.74100,0.032120,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,29,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005149,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,,,15.6,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,29,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005150,MFR,Yes,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,,,25.1,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,30,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005151,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,,,,,,11.4,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,30,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005152,MFR,Yes,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,,,,,,18.5,MPG,,,,,35.970,0.79260,0.031000,35.970,0.79260,0.031000,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE-SWB,SJE208,21,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005024,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0422000,0.6345000,559.0000000,0.0085000,,0.0047000,0.01,15.9,MPG,,,,,34.460,0.73730,0.033850,18.900,-0.14320,0.040210,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE-SWB,SJE208,21,5.600,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005025,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0027000,0.0553000,356.0000000,0.0060000,,0.0003000,0.01,25.0,MPG,,,,,34.460,0.73730,0.033850,18.900,-0.14320,0.040210,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman,ECFE87A-9,0,2.900,9PRXV02.9BMI,Car,265,6,2.9L-V6,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,43.1,1,Not eqipped,9PRX10001633,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0258400,0.1989000,347.3957000,0.0420300,,0.0059000,,25.5,MPG,,,,,34.204,0.06573,0.018117,18.614,-0.25289,0.020320,TWC,Three-way catalyst,N,,,N,No averaging
