Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2017,Audi,ADX,AUDI,RS7,E3UJ-RSQ,0,3.993,EADXV04.03UJ,Car,560,8,CRDB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,EADX10032623,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0243000,0.1200000,286.0000000,0.0080000,,0.0116000,0.0100000,31.3,MPG,,,,,99.990000,99.990000,99.990000,62.947,0.02532,0.019439,2.473,-0.10450,0.017868,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,RS7,E3UJ-RSQ,0,3.993,EADXV04.03UJ,Car,560,8,CRDB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,EADX10032624,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0268000,0.3400000,422.0000000,0.0240000,,0.0122000,,21.2,MPG,12.8000000,26.0000000,,,99.990000,99.990000,99.990000,62.947,0.02532,0.019439,2.473,-0.10450,0.017868,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,RS7,E3UJ-RSQ,0,3.993,EADXV04.03UJ,Car,560,8,CRDB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,EADX10032625,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.1104000,1.9200000,658.0000000,0.0410000,,0.0170000,,13.5,MPG,11.0000000,13.1000000,17.3000000,,99.990000,99.990000,99.990000,69.241,0.02785,0.021383,2.720,-0.09400,0.019654,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,RS7,E3UJ-RSQ,0,3.993,EADXV04.03UJ,Car,560,8,CRDB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,EADX10032626,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0070000,0.1100000,526.0000000,0.0170000,,0.0009000,,17.0,MPG,,,,,99.990000,99.990000,99.990000,62.947,0.02532,0.019439,2.473,-0.10450,0.017868,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.88,32.7,1,Not eqipped,DADX10020012,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0156000,0.3000000,396.0000000,0.0200000,0.0030000,0.0031000,0.0100000,22.4,MPG,21.4000000,21.5000000,25.3000000,,,,,41.590,0.34725,0.016820,1.012,0.40512,0.015481,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.88,32.7,1,Not eqipped,DADX10020013,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0072000,0.0900000,248.0000000,0.0060000,,0.0028000,0.0100000,35.8,MPG,,,,,,,,41.590,0.34725,0.016820,1.012,0.40512,0.015481,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.88,32.7,1,Not eqipped,DADX10020014,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0328000,0.9000000,356.0000000,0.0140000,,0.0054000,0.0100000,24.9,MPG,15.3000000,30.2000000,,,,,,41.590,0.34725,0.016820,1.012,0.40512,0.015481,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.88,32.7,1,Not eqipped,DADX10020015,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0086000,0.0600000,448.0000000,0.0190000,,0.0013000,0.0100000,19.8,MPG,,,,,,,,41.590,0.34725,0.016820,1.012,0.40512,0.015481,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.88,32.7,1,Not eqipped,DADX10020016,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.2812000,1.2900000,455.0000000,0.0180000,,0.0218000,0.0100000,19.4,MPG,17.5000000,18.6000000,23.4000000,,,,,45.749,0.38197,0.018502,1.113,0.01850,0.017029,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,1,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.88,32.7,1,Not eqipped,DADX10020019,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0331000,0.9300000,376.0000000,0.0150000,,0.0051000,0.0100000,23.5,MPG,14.7000000,28.3000000,,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,1,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.88,32.7,1,Not eqipped,DADX10020020,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0123000,0.1300000,460.0000000,0.0190000,,0.0018000,0.0100000,19.3,MPG,,,,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,1,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.88,32.7,1,Not eqipped,DADX10020021,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.3570000,1.7000000,472.0000000,0.0210000,,0.0269000,0.0100000,18.7,MPG,16.5000000,18.0000000,22.5000000,,,,,50.200,0.37799,0.020615,5.811,0.02061,0.021383,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,1,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.88,32.7,1,Not eqipped,DADX10020439,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0176000,0.3800000,401.0000000,0.0170000,,0.0042000,0.0100000,22.1,MPG,20.9000000,21.3000000,25.2000000,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BAQ,1,2.995,DADXJ03.03UF,Both,333,6,CGXC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.88,32.7,1,Not eqipped,DADX10020440,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0172000,0.2100000,256.0000000,0.0060000,,0.0061000,0.0100000,34.7,MPG,,,,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BMQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.68,39.1,2,"Equipped, not shifted by SIL",DADX10020022,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0334000,0.3900000,443.0000000,0.0240000,0.0040000,0.0060000,0.0100000,20.0,MPG,19.4000000,18.9000000,23.2000000,,,,,40.915,0.31469,0.016995,20.008,-0.01440,0.018217,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BMQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.68,39.1,2,"Equipped, not shifted by SIL",DADX10020023,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0148000,0.2100000,266.0000000,0.0060000,,0.0059000,0.0100000,33.4,MPG,,,,,,,,40.915,0.31469,0.016995,20.008,-0.01440,0.018217,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BMQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.68,39.1,2,"Equipped, not shifted by SIL",DADX10020024,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0247000,0.2400000,363.0000000,0.0300000,,0.0061000,0.0100000,24.5,MPG,16.4000000,28.4000000,,,,,,40.915,0.31469,0.016995,20.008,-0.01440,0.018217,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BMQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.68,39.1,2,"Equipped, not shifted by SIL",DADX10020025,MFR,No,,,,,11,Cold CO,61,Tier 2 Cert Gasoline,FTP,0.3040000,1.4700000,457.0000000,0.0230000,,0.0219000,0.0100000,19.3,MPG,17.4000000,18.7000000,22.5000000,,,,,45.007,0.34616,0.018694,22.009,0.01869,0.020038,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,AUDI,S5,D3UF-BMQ,0,2.995,DADXJ03.03UF,Both,333,6,CGXC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.68,39.1,2,"Equipped, not shifted by SIL",DADX10020026,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0041000,0.0100000,460.0000000,0.0370000,,0.0007000,0.0100000,19.3,MPG,,,,,,,,40.915,0.31469,0.016995,20.008,-0.01440,0.018217,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,0,3.993,EADXV04.03UJ,Car,520,8,CMM,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,2.85,23.4,1,Not eqipped,EADX10028465,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0131000,0.2900000,555.0000000,0.0040000,,0.0084000,,15.9,MPG,,,,,,,,54.853,0.04883,0.022116,-6.160,-0.06610,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,0,3.993,EADXV04.03UJ,Car,520,8,CMM,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,2.85,23.4,1,Not eqipped,EADX10028466,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.2444000,1.9700000,624.0000000,0.0360000,,0.0504000,,14.2,MPG,11.3000000,14.1000000,17.5000000,,,,,60.339,0.05372,0.024328,-5.544,-0.05950,0.021383,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,0,3.993,EADXV04.03UJ,Car,520,8,CMM,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,2.85,23.4,1,Not eqipped,EADX10028467,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0356000,0.3300000,429.0000000,0.0120000,,0.0168000,,20.6,MPG,11.9000000,26.0000000,,,,,,54.853,0.04883,0.022116,-6.160,-0.06610,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,0,3.993,EADXV04.03UJ,Car,520,8,CMM,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,2.85,23.4,1,Not eqipped,EADX10028585,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0460000,0.2400000,278.0000000,0.0020000,,0.0175000,0.0100000,31.7,MPG,,,,,,,,54.853,0.04883,0.022116,-6.160,-0.06610,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,0,3.993,EADXV04.03UJ,Car,520,8,CMM,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,2.85,23.4,1,Not eqipped,EADX10028586,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0318000,0.4000000,511.0000000,0.0310000,,0.0081000,0.0100000,17.3,MPG,16.9000000,16.3000000,19.9000000,,,,,54.853,0.04883,0.022116,-6.160,-0.06610,0.019439,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,1,3.993,EADXV04.03UJ,Car,520,8,CMMD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,2.85,23.4,1,Not eqipped,EADX10028469,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0105000,0.0300000,526.0000000,0.0070000,,0.0048000,,16.8,MPG,,,,,,,,52.156,0.04883,0.021360,-6.272,-0.19670,0.019846,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,1,3.993,EADXV04.03UJ,Car,520,8,CMMD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,2.85,23.4,1,Not eqipped,EADX10028470,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.2117000,1.3100000,599.0000000,0.0390000,,0.0468000,,14.8,MPG,11.8000000,14.7000000,18.4000000,,,,,57.371,0.05372,0.023495,-5.645,-0.17710,0.021831,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,1,3.993,EADXV04.03UJ,Car,520,8,CMMD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,2.85,23.4,1,Not eqipped,EADX10028472,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0368000,0.2000000,384.0000000,0.0130000,,0.0138000,,23.0,MPG,14.4000000,27.8000000,,,,,,52.156,0.04883,0.021360,-6.272,-0.19670,0.019846,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,1,3.993,EADXV04.03UJ,Car,520,8,CMMD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,2.85,23.4,1,Not eqipped,EADX10028587,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0230000,0.2800000,462.0000000,0.0310000,,0.0064000,0.0100000,19.1,MPG,18.4000000,18.5000000,21.1000000,,,,,52.156,0.04883,0.021360,-6.272,-0.19670,0.019846,TWC,Three-way catalyst,N,,,N,No averaging
2017,Audi,ADX,BENTLEY,Continental GT,E3UJ-BY62,1,3.993,EADXV04.03UJ,Car,520,8,CMMD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,2.85,23.4,1,Not eqipped,EADX10028588,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0369000,0.1900000,263.0000000,0.0040000,,0.0144000,0.0100000,33.6,MPG,,,,,,,,52.156,0.04883,0.021360,-6.272,-0.19670,0.019846,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,0,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,6000,2.85,24.9,1,Not eqipped,DBEX10022242,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0143000,0.1910000,510.0000000,0.0463000,0.0480000,0.0059000,,17.4,MPG,10.3000000,21.7000000,,,,,,54.853,0.04883,0.022116,7.614,-0.00830,0.020935,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,0,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,6000,2.85,24.9,1,Not eqipped,DBEX10022243,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0711000,0.7680000,625.0000000,0.0420000,0.0040000,0.0235000,,14.2,MPG,,,,,,,,54.853,0.04883,0.022116,7.614,-0.00830,0.020935,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,0,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,6000,2.85,24.9,1,Not eqipped,DBEX10022245,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.4998000,4.8700000,648.0000000,0.0421000,,0.0654000,,13.6,MPG,11.3000000,13.3000000,17.2000000,,,,,60.339,0.05372,0.024328,8.376,-0.00750,0.023028,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,0,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,6000,2.85,24.9,1,Not eqipped,DBEX10022356,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0345000,0.2850000,617.0000000,0.0255000,0.0010000,0.0137000,0.0060000,14.4,MPG,14.8000000,13.1000000,17.3000000,,,,,54.853,0.04883,0.022116,7.614,-0.00830,0.020935,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,0,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,6000,2.85,24.9,1,Not eqipped,DBEX10022357,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0023000,0.0130000,333.0000000,0.0086000,,0.0003000,0.0010000,26.7,MPG,,,,,,,,54.853,0.04883,0.022116,7.614,-0.00830,0.020935,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,1,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5500,2.85,24.9,1,Not eqipped,DBEX10022246,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0434000,0.5560000,576.0000000,0.0236000,0.0010000,0.0143000,0.0100000,15.4,MPG,15.0000000,14.3000000,18.6000000,,,,,52.156,0.04883,0.021360,4.328,-0.05690,0.021057,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,1,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5500,2.85,24.9,1,Not eqipped,DBEX10022248,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0101000,0.0560000,485.0000000,0.0410000,,0.0043000,,18.3,MPG,10.6000000,23.0000000,,,,,,52.156,0.04883,0.021360,4.328,-0.05690,0.021057,TWC,Three-way catalyst,N,,,N,No averaging
2017,Bentley,BEX,BENTLEY,Continental GT,BY77623/13,1,5.998,DBEXV06.04UC,Car,616,12,CVA-A,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5500,2.85,24.9,1,Not eqipped,DBEX10022358,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0024000,0.0120000,314.0000000,0.0072000,,0.0006000,0.0010000,28.3,MPG,,,,,,,,52.156,0.04883,0.021360,4.328,-0.05690,0.021057,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Convertible,V646702,0,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043924,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009200,0.0829000,195.2600000,0.0019000,,0.0006600,,45.8,MPG,,,,,4.955000,4.480000,0.120000,51.900,-0.19900,0.021880,21.000,0.25500,0.016120,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Convertible,V646702,0,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10044021,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0031900,0.1754000,293.7400000,0.0047000,,0.0006800,0.0019000,30.3,MPG,29.2000000,30.8000000,30.5000000,,0.391000,-0.040000,-0.551000,51.900,-0.19900,0.021880,21.000,0.25500,0.016120,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Convertible,V646702,1,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043282,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0054700,0.2920000,299.8200000,0.0061000,,0.0016900,0.0010300,29.5,MPG,28.0000000,29.5000000,30.6000000,,-1.724000,-1.386000,-1.901000,51.900,-0.19900,0.021880,21.000,0.25500,0.016120,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Convertible,V646702,2,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043921,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0046500,0.4268000,285.8800000,0.0039000,,0.0009500,0.0012000,31.1,MPG,30.0000000,31.1000000,32.1000000,,0.497000,0.385000,-0.373000,47.900,-0.21100,0.021890,15.500,0.27900,0.015740,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Convertible,V646702,2,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043922,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001400,0.0224000,185.5700000,0.0026000,,0,,48.0,MPG,,,,,0.917000,0.668000,-0.220000,47.900,-0.21100,0.021890,15.500,0.27900,0.015740,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Convertible,V646702,3,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043923,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0048400,0.2860000,306.3251000,0.0050000,,0.0015000,0.0011000,29.1,MPG,27.7000000,28.7000000,31.0000000,,0.530000,0.362000,-0.898000,47.900,-0.21100,0.021890,15.500,0.27900,0.015740,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Coupe,V635700,0,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.91,37.0,1,Not eqipped,HBMX91003240,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0049324,0.2337029,337.1654796,0.0051066,,0.0013344,,26.4,MPG,26.7075616,25.0330771,29.0473488,,2.001032,1.206380,0.726437,40.600,0.12100,0.017430,25.000,-0.02900,0.017560,TWC,Three-way catalyst,N,,,N,No averaging
2017,BMW,BMX,BMW,230i Coupe,V635700,0,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.91,37.0,1,Not eqipped,HBMX91003241,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003896,0.0161873,192.9393758,0.0017963,,0.0003979,,46.1,MPG,,,,,3.001543,2.785468,0.209518,40.600,0.12100,0.017430,25.000,-0.02900,0.017560,TWC,Three-way catalyst,N,,,N,No averaging
